Cycle; TotalWork; QueueSize; WIP; TotalTeams; BusyTeams;
373;10000;9642;1;10;1;
374;10000;9641;1;10;1;
375;10000;9640;1;10;1;
376;10000;9639;2;10;2;
377;10000;9638;2;10;2;
378;10000;9637;2;10;2;
379;10000;9637;1;10;1;
380;10000;9636;1;10;1;
381;10000;9635;1;10;1;
382;10000;9634;2;10;2;
383;10000;9633;1;10;1;
384;10000;9632;2;10;2;
385;10000;9631;1;10;1;
386;10000;9630;1;10;1;
387;10000;9629;2;10;2;
388;10000;9628;1;10;1;
389;10000;9627;1;10;1;
390;10000;9626;1;10;1;
391;10000;9625;1;10;1;
392;10000;9624;1;10;1;
393;10000;9623;2;10;2;
394;10000;9622;1;10;1;
395;10000;9621;2;10;2;
396;10000;9620;2;10;2;
397;10000;9619;2;10;2;
398;10000;9618;1;10;1;
399;10000;9617;1;10;1;
400;10000;9616;1;10;1;
401;10000;9615;1;10;1;
402;10000;9614;1;10;1;
403;10000;9613;1;10;1;
404;10000;9612;1;10;1;
405;10000;9611;1;10;1;
406;10000;9610;1;10;1;
407;10000;9609;2;10;2;
408;10000;9609;1;10;1;
409;10000;9608;1;10;1;
410;10000;9607;2;10;2;
411;10000;9606;1;10;1;
412;10000;9605;2;10;2;
413;10000;9604;2;10;2;
414;10000;9603;1;10;1;
415;10000;9602;2;10;2;
416;10000;9601;1;10;1;
417;10000;9601;1;10;1;
418;10000;9600;1;10;1;
419;10000;9599;2;10;2;
420;10000;9598;2;10;2;
421;10000;9598;1;10;1;
422;10000;9597;1;10;1;
423;10000;9596;1;10;1;
424;10000;9595;2;10;2;
425;10000;9594;2;10;2;
426;10000;9593;2;10;2;
427;10000;9592;1;10;1;
428;10000;9591;1;10;1;
429;10000;9590;1;10;1;
430;10000;9589;1;10;1;
431;10000;9588;2;10;2;
432;10000;9587;1;10;1;
433;10000;9586;1;10;1;
434;10000;9585;1;10;1;
435;10000;9584;2;10;2;
436;10000;9583;1;10;1;
437;10000;9582;2;10;2;
438;10000;9581;1;10;1;
439;10000;9580;1;10;1;
440;10000;9579;1;10;1;
441;10000;9578;2;10;2;
442;10000;9577;1;10;1;
443;10000;9576;1;10;1;
444;10000;9575;2;10;2;
445;10000;9574;2;10;2;
446;10000;9573;1;10;1;
447;10000;9572;1;10;1;
448;10000;9571;2;10;2;
449;10000;9571;1;10;1;
450;10000;9570;1;10;1;
451;10000;9569;2;10;2;
452;10000;9568;1;10;1;
453;10000;9567;2;10;2;
454;10000;9566;2;10;2;
455;10000;9565;2;10;2;
456;10000;9564;1;10;1;
457;10000;9563;1;10;1;
458;10000;9562;1;10;1;
459;10000;9561;1;10;1;
460;10000;9560;1;10;1;
461;10000;9559;1;10;1;
462;10000;9559;1;10;1;
463;10000;9558;1;10;1;
464;10000;9557;1;10;1;
465;10000;9556;1;10;1;
466;10000;9555;2;10;2;
467;10000;9554;2;10;2;
468;10000;9553;2;10;2;
469;10000;9552;1;10;1;
470;10000;9551;2;10;2;
471;10000;9550;2;10;2;
472;10000;9549;2;10;2;
473;10000;9548;1;10;1;
474;10000;9547;1;10;1;
475;10000;9546;1;10;1;
476;10000;9545;1;10;1;
477;10000;9544;1;10;1;
478;10000;9543;2;10;2;
479;10000;9542;1;10;1;
480;10000;9541;1;10;1;
481;10000;9540;1;10;1;
482;10000;9539;2;10;2;
483;10000;9538;2;10;2;
484;10000;9537;1;10;1;
485;10000;9536;1;10;1;
486;10000;9535;2;10;2;
487;10000;9534;1;10;1;
488;10000;9533;1;10;1;
489;10000;9532;2;10;2;
490;10000;9531;2;10;2;
491;10000;9530;1;10;1;
492;10000;9529;2;10;2;
493;10000;9528;2;10;2;
494;10000;9527;1;10;1;
495;10000;9526;2;10;2;
496;10000;9525;2;10;2;
497;10000;9524;2;10;2;
498;10000;9523;1;10;1;
499;10000;9522;2;10;2;
500;10000;9521;1;10;1;
501;10000;9520;2;10;2;
502;10000;9519;1;10;1;
503;10000;9518;1;10;1;
504;10000;9517;1;10;1;
505;10000;9516;2;10;2;
506;10000;9515;2;10;2;
507;10000;9514;1;10;1;
508;10000;9513;2;10;2;
509;10000;9512;2;10;2;
510;10000;9511;2;10;2;
511;10000;9510;1;10;1;
512;10000;9509;1;10;1;
513;10000;9508;2;10;2;
514;10000;9507;2;10;2;
515;10000;9506;1;10;1;
516;10000;9505;1;10;1;
517;10000;9504;2;10;2;
518;10000;9503;2;10;2;
519;10000;9502;2;10;2;
520;10000;9501;2;10;2;
521;10000;9500;2;10;2;
522;10000;9499;1;10;1;
523;10000;9498;1;10;1;
524;10000;9497;2;10;2;
525;10000;9496;2;10;2;
526;10000;9495;1;10;1;
527;10000;9494;2;10;2;
528;10000;9493;2;10;2;
529;10000;9492;2;10;2;
530;10000;9491;2;10;2;
531;10000;9490;1;10;1;
532;10000;9489;2;10;2;
533;10000;9488;2;10;2;
534;10000;9487;1;10;1;
535;10000;9486;2;10;2;
536;10000;9485;1;10;1;
537;10000;9484;1;10;1;
538;10000;9483;1;10;1;
539;10000;9482;1;10;1;
540;10000;9481;1;10;1;
541;10000;9480;1;10;1;
542;10000;9479;1;10;1;
543;10000;9478;2;10;2;
544;10000;9477;1;10;1;
545;10000;9476;2;10;2;
546;10000;9475;2;10;2;
547;10000;9474;2;10;2;
548;10000;9473;1;10;1;
549;10000;9472;1;10;1;
550;10000;9471;2;10;2;
551;10000;9470;2;10;2;
552;10000;9469;1;10;1;
553;10000;9468;2;10;2;
554;10000;9467;2;10;2;
555;10000;9466;1;10;1;
556;10000;9465;2;10;2;
557;10000;9464;1;10;1;
558;10000;9463;1;10;1;
559;10000;9462;1;10;1;
560;10000;9461;1;10;1;
561;10000;9460;2;10;2;
562;10000;9459;2;10;2;
563;10000;9458;2;10;2;
564;10000;9457;1;10;1;
565;10000;9457;1;10;1;
566;10000;9456;1;10;1;
567;10000;9455;2;10;2;
568;10000;9454;2;10;2;
569;10000;9453;1;10;1;
570;10000;9452;1;10;1;
571;10000;9451;1;10;1;
572;10000;9450;1;10;1;
573;10000;9449;2;10;2;
574;10000;9448;2;10;2;
575;10000;9447;2;10;2;
576;10000;9447;1;10;1;
577;10000;9446;1;10;1;
578;10000;9445;2;10;2;
579;10000;9444;2;10;2;
580;10000;9443;2;10;2;
581;10000;9442;2;10;2;
582;10000;9441;1;10;1;
583;10000;9441;1;10;1;
584;10000;9440;1;10;1;
585;10000;9439;2;10;2;
586;10000;9438;1;10;1;
587;10000;9437;1;10;1;
588;10000;9436;2;10;2;
589;10000;9435;2;10;2;
590;10000;9434;2;10;2;
591;10000;9433;1;10;1;
592;10000;9432;1;10;1;
593;10000;9431;1;10;1;
594;10000;9430;1;10;1;
595;10000;9429;2;10;2;
596;10000;9428;2;10;2;
597;10000;9427;2;10;2;
598;10000;9426;1;10;1;
599;10000;9425;2;10;2;
600;10000;9424;2;10;2;
601;10000;9424;1;10;1;
602;10000;9423;1;10;1;
603;10000;9422;1;10;1;
604;10000;9421;1;10;1;
605;10000;9420;2;10;2;
606;10000;9419;2;10;2;
607;10000;9418;2;10;2;
608;10000;9417;2;10;2;
609;10000;9416;1;10;1;
610;10000;9415;1;10;1;
611;10000;9414;1;10;1;
612;10000;9413;1;10;1;
613;10000;9412;1;10;1;
614;10000;9411;1;10;1;
615;10000;9410;1;10;1;
616;10000;9409;1;10;1;
617;10000;9408;2;10;2;
618;10000;9407;1;10;1;
619;10000;9406;2;10;2;
620;10000;9405;2;10;2;
621;10000;9405;1;10;1;
622;10000;9404;1;10;1;
623;10000;9403;2;10;2;
624;10000;9402;1;10;1;
625;10000;9401;1;10;1;
626;10000;9400;1;10;1;
627;10000;9399;1;10;1;
628;10000;9399;1;10;1;
629;10000;9398;1;10;1;
630;10000;9397;2;10;2;
631;10000;9396;1;10;1;
632;10000;9395;1;10;1;
633;10000;9394;1;10;1;
634;10000;9393;1;10;1;
635;10000;9392;1;10;1;
636;10000;9392;1;10;1;
637;10000;9391;1;10;1;
638;10000;9390;1;10;1;
639;10000;9389;2;10;2;
640;10000;9388;2;10;2;
641;10000;9387;2;10;2;
642;10000;9386;1;10;1;
643;10000;9385;1;10;1;
644;10000;9384;2;10;2;
645;10000;9383;1;10;1;
646;10000;9382;1;10;1;
647;10000;9381;1;10;1;
648;10000;9380;1;10;1;
649;10000;9379;2;10;2;
650;10000;9378;1;10;1;
651;10000;9378;1;10;1;
652;10000;9377;1;10;1;
653;10000;9376;1;10;1;
654;10000;9375;2;10;2;
655;10000;9374;1;10;1;
656;10000;9373;1;10;1;
657;10000;9372;1;10;1;
658;10000;9371;2;10;2;
659;10000;9370;1;10;1;
660;10000;9370;1;10;1;
661;10000;9369;1;10;1;
662;10000;9368;1;10;1;
663;10000;9367;1;10;1;
664;10000;9366;1;10;1;
665;10000;9365;2;10;2;
666;10000;9364;2;10;2;
667;10000;9363;1;10;1;
668;10000;9362;2;10;2;
669;10000;9361;2;10;2;
670;10000;9360;1;10;1;
671;10000;9359;2;10;2;
672;10000;9358;2;10;2;
673;10000;9357;2;10;2;
674;10000;9356;1;10;1;
675;10000;9355;1;10;1;
676;10000;9354;1;10;1;
677;10000;9353;2;10;2;
678;10000;9352;1;10;1;
679;10000;9351;1;10;1;
680;10000;9350;2;10;2;
681;10000;9349;1;10;1;
682;10000;9348;1;10;1;
683;10000;9347;1;10;1;
684;10000;9346;1;10;1;
685;10000;9345;1;10;1;
686;10000;9344;1;10;1;
687;10000;9343;2;10;2;
688;10000;9342;1;10;1;
689;10000;9341;1;10;1;
690;10000;9340;1;10;1;
691;10000;9339;1;10;1;
692;10000;9338;1;10;1;
693;10000;9337;1;10;1;
694;10000;9336;1;10;1;
695;10000;9335;1;10;1;
696;10000;9334;2;10;2;
697;10000;9333;1;10;1;
698;10000;9332;1;10;1;
699;10000;9331;2;10;2;
700;10000;9330;2;10;2;
701;10000;9329;1;10;1;
702;10000;9328;2;10;2;
703;10000;9327;2;10;2;
704;10000;9326;2;10;2;
705;10000;9325;1;10;1;
706;10000;9324;1;10;1;
707;10000;9323;2;10;2;
708;10000;9322;1;10;1;
709;10000;9321;1;10;1;
710;10000;9320;2;10;2;
711;10000;9319;1;10;1;
712;10000;9318;2;10;2;
713;10000;9317;1;10;1;
714;10000;9316;2;10;2;
715;10000;9315;2;10;2;
716;10000;9314;2;10;2;
717;10000;9313;1;10;1;
718;10000;9312;1;10;1;
719;10000;9312;1;10;1;
720;10000;9311;1;10;1;
721;10000;9310;2;10;2;
722;10000;9309;2;10;2;
723;10000;9308;1;10;1;
724;10000;9307;1;10;1;
725;10000;9306;1;10;1;
726;10000;9305;1;10;1;
727;10000;9304;2;10;2;
728;10000;9303;2;10;2;
729;10000;9302;2;10;2;
730;10000;9301;2;10;2;
731;10000;9300;2;10;2;
732;10000;9299;1;10;1;
733;10000;9298;1;10;1;
734;10000;9297;1;10;1;
735;10000;9296;2;10;2;
736;10000;9295;2;10;2;
737;10000;9294;2;10;2;
738;10000;9293;1;10;1;
739;10000;9292;1;10;1;
740;10000;9291;1;10;1;
741;10000;9290;1;10;1;
742;10000;9290;1;10;1;
743;10000;9289;1;10;1;
744;10000;9288;1;10;1;
745;10000;9287;2;10;2;
746;10000;9286;2;10;2;
747;10000;9285;1;10;1;
748;10000;9284;2;10;2;
749;10000;9283;2;10;2;
750;10000;9282;2;10;2;
751;10000;9281;2;10;2;
752;10000;9280;2;10;2;
753;10000;9279;1;10;1;
754;10000;9278;1;10;1;
755;10000;9277;2;10;2;
756;10000;9276;2;10;2;
757;10000;9275;1;10;1;
758;10000;9274;1;10;1;
759;10000;9273;2;10;2;
760;10000;9272;1;10;1;
761;10000;9271;2;10;2;
762;10000;9270;2;10;2;
763;10000;9269;2;10;2;
764;10000;9268;1;10;1;
765;10000;9267;2;10;2;
766;10000;9266;1;10;1;
767;10000;9265;1;10;1;
768;10000;9264;2;10;2;
769;10000;9263;1;10;1;
770;10000;9262;1;10;1;
771;10000;9261;2;10;2;
772;10000;9260;1;10;1;
773;10000;9259;2;10;2;
774;10000;9258;2;10;2;
775;10000;9257;1;10;1;
776;10000;9256;1;10;1;
777;10000;9255;1;10;1;
778;10000;9254;2;10;2;
779;10000;9253;1;10;1;
780;10000;9252;2;10;2;
781;10000;9251;2;10;2;
782;10000;9250;2;10;2;
783;10000;9249;2;10;2;
784;10000;9248;2;10;2;
785;10000;9247;1;10;1;
786;10000;9246;2;10;2;
787;10000;9245;2;10;2;
788;10000;9244;1;10;1;
789;10000;9243;1;10;1;
790;10000;9242;1;10;1;
791;10000;9241;1;10;1;
792;10000;9240;1;10;1;
793;10000;9239;1;10;1;
794;10000;9239;1;10;1;
795;10000;9238;1;10;1;
796;10000;9237;1;10;1;
797;10000;9236;2;10;2;
798;10000;9235;2;10;2;
799;10000;9234;1;10;1;
800;10000;9233;1;10;1;
801;10000;9232;2;10;2;
802;10000;9231;1;10;1;
803;10000;9230;1;10;1;
804;10000;9229;2;10;2;
805;10000;9228;1;10;1;
806;10000;9227;2;10;2;
807;10000;9226;1;10;1;
808;10000;9225;2;10;2;
809;10000;9224;1;10;1;
810;10000;9223;1;10;1;
811;10000;9222;2;10;2;
812;10000;9221;2;10;2;
813;10000;9220;1;10;1;
814;10000;9219;1;10;1;
815;10000;9218;2;10;2;
816;10000;9217;1;10;1;
817;10000;9216;1;10;1;
818;10000;9215;1;10;1;
819;10000;9214;1;10;1;
820;10000;9213;2;10;2;
821;10000;9212;1;10;1;
822;10000;9212;1;10;1;
823;10000;9211;1;10;1;
824;10000;9210;2;10;2;
825;10000;9209;1;10;1;
826;10000;9208;2;10;2;
827;10000;9207;1;10;1;
828;10000;9206;2;10;2;
829;10000;9205;1;10;1;
830;10000;9204;2;10;2;
831;10000;9203;1;10;1;
832;10000;9202;2;10;2;
833;10000;9201;1;10;1;
834;10000;9200;2;10;2;
835;10000;9199;2;10;2;
836;10000;9198;1;10;1;
837;10000;9197;2;10;2;
838;10000;9196;2;10;2;
839;10000;9195;1;10;1;
840;10000;9195;1;10;1;
841;10000;9194;1;10;1;
842;10000;9193;1;10;1;
843;10000;9192;2;10;2;
844;10000;9191;2;10;2;
845;10000;9190;1;10;1;
846;10000;9189;2;10;2;
847;10000;9188;2;10;2;
848;10000;9187;1;10;1;
849;10000;9186;1;10;1;
850;10000;9185;1;10;1;
851;10000;9184;1;10;1;
852;10000;9183;2;10;2;
853;10000;9182;2;10;2;
854;10000;9181;1;10;1;
855;10000;9180;1;10;1;
856;10000;9179;1;10;1;
857;10000;9178;2;10;2;
858;10000;9177;2;10;2;
859;10000;9176;2;10;2;
860;10000;9175;1;10;1;
861;10000;9175;1;10;1;
862;10000;9174;1;10;1;
863;10000;9173;1;10;1;
864;10000;9172;1;10;1;
865;10000;9171;2;10;2;
866;10000;9170;1;10;1;
867;10000;9169;2;10;2;
868;10000;9168;1;10;1;
869;10000;9167;2;10;2;
870;10000;9166;1;10;1;
871;10000;9165;2;10;2;
872;10000;9164;1;10;1;
873;10000;9163;1;10;1;
874;10000;9162;1;10;1;
875;10000;9161;2;10;2;
876;10000;9160;1;10;1;
877;10000;9159;1;10;1;
878;10000;9158;1;10;1;
879;10000;9157;1;10;1;
880;10000;9156;2;10;2;
881;10000;9155;1;10;1;
882;10000;9154;1;10;1;
883;10000;9153;2;10;2;
884;10000;9152;2;10;2;
885;10000;9152;1;10;1;
886;10000;9151;1;10;1;
887;10000;9150;1;10;1;
888;10000;9149;2;10;2;
889;10000;9148;2;10;2;
890;10000;9147;2;10;2;
891;10000;9146;2;10;2;
892;10000;9145;1;10;1;
893;10000;9144;2;10;2;
894;10000;9143;2;10;2;
895;10000;9142;1;10;1;
896;10000;9142;1;10;1;
897;10000;9141;1;10;1;
898;10000;9140;1;10;1;
899;10000;9139;2;10;2;
900;10000;9138;1;10;1;
901;10000;9137;2;10;2;
902;10000;9137;1;10;1;
903;10000;9136;1;10;1;
904;10000;9135;2;10;2;
905;10000;9134;2;10;2;
906;10000;9133;2;10;2;
907;10000;9132;1;10;1;
908;10000;9131;1;10;1;
909;10000;9130;2;10;2;
910;10000;9129;2;10;2;
911;10000;9128;1;10;1;
912;10000;9128;1;10;1;
913;10000;9127;1;10;1;
914;10000;9126;1;10;1;
915;10000;9126;1;10;1;
916;10000;9125;1;10;1;
917;10000;9124;2;10;2;
918;10000;9123;2;10;2;
919;10000;9122;2;10;2;
920;10000;9121;2;10;2;
921;10000;9120;1;10;1;
922;10000;9119;1;10;1;
923;10000;9118;1;10;1;
924;10000;9118;1;10;1;
925;10000;9117;1;10;1;
926;10000;9116;1;10;1;
927;10000;9115;1;10;1;
928;10000;9114;2;10;2;
929;10000;9113;1;10;1;
930;10000;9112;2;10;2;
931;10000;9111;2;10;2;
932;10000;9110;1;10;1;
933;10000;9109;1;10;1;
934;10000;9108;2;10;2;
935;10000;9107;1;10;1;
936;10000;9107;1;10;1;
937;10000;9106;1;10;1;
938;10000;9105;2;10;2;
939;10000;9104;1;10;1;
940;10000;9103;2;10;2;
941;10000;9102;1;10;1;
942;10000;9101;1;10;1;
943;10000;9100;1;10;1;
944;10000;9099;2;10;2;
945;10000;9098;2;10;2;
946;10000;9097;2;10;2;
947;10000;9096;1;10;1;
948;10000;9095;2;10;2;
949;10000;9094;1;10;1;
950;10000;9093;1;10;1;
951;10000;9092;2;10;2;
952;10000;9091;2;10;2;
953;10000;9090;1;10;1;
954;10000;9089;2;10;2;
955;10000;9088;1;10;1;
956;10000;9087;2;10;2;
957;10000;9086;1;10;1;
958;10000;9085;2;10;2;
959;10000;9084;1;10;1;
960;10000;9083;1;10;1;
961;10000;9082;2;10;2;
962;10000;9081;2;10;2;
963;10000;9080;1;10;1;
964;10000;9079;2;10;2;
965;10000;9078;1;10;1;
966;10000;9077;1;10;1;
967;10000;9076;1;10;1;
968;10000;9075;1;10;1;
969;10000;9074;1;10;1;
970;10000;9073;1;10;1;
971;10000;9072;1;10;1;
972;10000;9071;2;10;2;
973;10000;9070;1;10;1;
974;10000;9069;1;10;1;
975;10000;9068;2;10;2;
976;10000;9067;2;10;2;
977;10000;9066;2;10;2;
978;10000;9065;2;10;2;
979;10000;9064;2;10;2;
980;10000;9063;2;10;2;
981;10000;9062;2;10;2;
982;10000;9061;1;10;1;
983;10000;9060;2;10;2;
984;10000;9059;1;10;1;
985;10000;9058;1;10;1;
986;10000;9058;1;10;1;
987;10000;9057;1;10;1;
988;10000;9057;1;10;1;
989;10000;9056;1;10;1;
990;10000;9055;2;10;2;
991;10000;9054;1;10;1;
992;10000;9053;2;10;2;
993;10000;9052;2;10;2;
994;10000;9051;1;10;1;
995;10000;9050;1;10;1;
996;10000;9049;1;10;1;
997;10000;9048;1;10;1;
998;10000;9047;1;10;1;
999;10000;9046;1;10;1;
1000;10000;9045;2;10;2;
1001;10000;9044;1;10;1;
1002;10000;9043;1;10;1;
1003;10000;9042;2;10;2;
1004;10000;9041;1;10;1;
1005;10000;9040;2;10;2;
1006;10000;9039;1;10;1;
1007;10000;9038;1;10;1;
1008;10000;9037;2;10;2;
1009;10000;9036;1;10;1;
1010;10000;9035;1;10;1;
1011;10000;9034;2;10;2;
1012;10000;9033;1;10;1;
1013;10000;9032;1;10;1;
1014;10000;9031;2;10;2;
1015;10000;9030;1;10;1;
1016;10000;9029;1;10;1;
1017;10000;9028;1;10;1;
1018;10000;9027;1;10;1;
1019;10000;9026;1;10;1;
1020;10000;9025;2;10;2;
1021;10000;9024;1;10;1;
1022;10000;9023;2;10;2;
1023;10000;9022;1;10;1;
1024;10000;9021;1;10;1;
1025;10000;9020;2;10;2;
1026;10000;9019;2;10;2;
1027;10000;9018;1;10;1;
1028;10000;9017;2;10;2;
1029;10000;9016;1;10;1;
1030;10000;9015;1;10;1;
1031;10000;9014;1;10;1;
1032;10000;9013;1;10;1;
1033;10000;9012;1;10;1;
1034;10000;9011;1;10;1;
1035;10000;9010;2;10;2;
1036;10000;9009;2;10;2;
1037;10000;9008;1;10;1;
1038;10000;9007;2;10;2;
1039;10000;9006;2;10;2;
1040;10000;9005;2;10;2;
1041;10000;9004;2;10;2;
1042;10000;9003;2;10;2;
1043;10000;9002;1;10;1;
1044;10000;9001;1;10;1;
1045;10000;9000;2;10;2;
1046;10000;8999;1;10;1;
1047;10000;8998;1;10;1;
1048;10000;8997;2;10;2;
1049;10000;8996;2;10;2;
1050;10000;8995;1;10;1;
1051;10000;8994;1;10;1;
1052;10000;8993;2;10;2;
1053;10000;8992;2;10;2;
1054;10000;8991;2;10;2;
1055;10000;8990;2;10;2;
1056;10000;8989;2;10;2;
1057;10000;8988;2;10;2;
1058;10000;8987;2;10;2;
1059;10000;8986;2;10;2;
1060;10000;8985;1;10;1;
1061;10000;8984;2;10;2;
1062;10000;8983;2;10;2;
1063;10000;8982;2;10;2;
1064;10000;8981;1;10;1;
1065;10000;8980;2;10;2;
1066;10000;8979;2;10;2;
1067;10000;8978;1;10;1;
1068;10000;8977;1;10;1;
1069;10000;8977;1;10;1;
1070;10000;8976;1;10;1;
1071;10000;8975;1;10;1;
1072;10000;8974;1;10;1;
1073;10000;8973;1;10;1;
1074;10000;8972;2;10;2;
1075;10000;8971;2;10;2;
1076;10000;8970;1;10;1;
1077;10000;8969;2;10;2;
1078;10000;8968;1;10;1;
1079;10000;8967;2;10;2;
1080;10000;8966;1;10;1;
1081;10000;8965;2;10;2;
1082;10000;8964;2;10;2;
1083;10000;8963;2;10;2;
1084;10000;8962;1;10;1;
1085;10000;8961;2;10;2;
1086;10000;8960;2;10;2;
1087;10000;8959;2;10;2;
1088;10000;8958;1;10;1;
1089;10000;8957;1;10;1;
1090;10000;8956;2;10;2;
1091;10000;8955;2;10;2;
1092;10000;8954;1;10;1;
1093;10000;8953;1;10;1;
1094;10000;8952;2;10;2;
1095;10000;8951;2;10;2;
1096;10000;8950;2;10;2;
1097;10000;8949;1;10;1;
1098;10000;8948;2;10;2;
1099;10000;8947;2;10;2;
1100;10000;8946;1;10;1;
1101;10000;8945;1;10;1;
1102;10000;8944;2;10;2;
1103;10000;8943;1;10;1;
1104;10000;8943;1;10;1;
1105;10000;8942;1;10;1;
1106;10000;8942;1;10;1;
1107;10000;8941;1;10;1;
1108;10000;8941;1;10;1;
1109;10000;8940;1;10;1;
1110;10000;8939;1;10;1;
1111;10000;8938;1;10;1;
1112;10000;8937;2;10;2;
1113;10000;8937;1;10;1;
1114;10000;8936;1;10;1;
1115;10000;8935;2;10;2;
1116;10000;8934;2;10;2;
1117;10000;8933;2;10;2;
1118;10000;8932;2;10;2;
1119;10000;8931;1;10;1;
1120;10000;8930;1;10;1;
1121;10000;8929;2;10;2;
1122;10000;8928;1;10;1;
1123;10000;8927;2;10;2;
1124;10000;8926;1;10;1;
1125;10000;8925;1;10;1;
1126;10000;8924;1;10;1;
1127;10000;8923;2;10;2;
1128;10000;8922;1;10;1;
1129;10000;8921;1;10;1;
1130;10000;8920;2;10;2;
1131;10000;8919;1;10;1;
1132;10000;8918;1;10;1;
1133;10000;8917;1;10;1;
1134;10000;8916;1;10;1;
1135;10000;8915;2;10;2;
1136;10000;8914;1;10;1;
1137;10000;8913;1;10;1;
1138;10000;8912;2;10;2;
1139;10000;8911;2;10;2;
1140;10000;8910;1;10;1;
1141;10000;8909;2;10;2;
1142;10000;8908;1;10;1;
1143;10000;8907;1;10;1;
1144;10000;8907;1;10;1;
1145;10000;8906;1;10;1;
1146;10000;8905;1;10;1;
1147;10000;8904;1;10;1;
1148;10000;8903;1;10;1;
1149;10000;8902;2;10;2;
1150;10000;8901;2;10;2;
1151;10000;8900;2;10;2;
1152;10000;8899;1;10;1;
1153;10000;8898;1;10;1;
1154;10000;8897;1;10;1;
1155;10000;8896;1;10;1;
1156;10000;8895;1;10;1;
1157;10000;8894;1;10;1;
1158;10000;8893;2;10;2;
1159;10000;8892;2;10;2;
1160;10000;8891;1;10;1;
1161;10000;8890;2;10;2;
1162;10000;8889;1;10;1;
1163;10000;8889;1;10;1;
1164;10000;8888;1;10;1;
1165;10000;8887;2;10;2;
1166;10000;8886;1;10;1;
1167;10000;8885;1;10;1;
1168;10000;8884;1;10;1;
1169;10000;8883;1;10;1;
1170;10000;8882;2;10;2;
1171;10000;8881;2;10;2;
1172;10000;8880;1;10;1;
1173;10000;8879;2;10;2;
1174;10000;8878;2;10;2;
1175;10000;8877;2;10;2;
1176;10000;8876;1;10;1;
1177;10000;8875;2;10;2;
1178;10000;8874;1;10;1;
1179;10000;8873;1;10;1;
1180;10000;8872;2;10;2;
1181;10000;8871;1;10;1;
1182;10000;8870;1;10;1;
1183;10000;8869;2;10;2;
1184;10000;8868;1;10;1;
1185;10000;8867;1;10;1;
1186;10000;8866;1;10;1;
1187;10000;8865;1;10;1;
1188;10000;8864;2;10;2;
1189;10000;8863;2;10;2;
1190;10000;8862;1;10;1;
1191;10000;8861;1;10;1;
1192;10000;8860;2;10;2;
1193;10000;8859;1;10;1;
1194;10000;8858;1;10;1;
1195;10000;8857;2;10;2;
1196;10000;8856;2;10;2;
1197;10000;8855;2;10;2;
1198;10000;8854;1;10;1;
1199;10000;8853;2;10;2;
1200;10000;8852;1;10;1;
1201;10000;8851;1;10;1;
1202;10000;8850;2;10;2;
1203;10000;8849;2;10;2;
1204;10000;8848;2;10;2;
1205;10000;8847;1;10;1;
1206;10000;8846;2;10;2;
1207;10000;8845;1;10;1;
1208;10000;8844;2;10;2;
1209;10000;8843;2;10;2;
1210;10000;8842;1;10;1;
1211;10000;8841;1;10;1;
1212;10000;8840;1;10;1;
1213;10000;8839;2;10;2;
1214;10000;8838;1;10;1;
1215;10000;8837;2;10;2;
1216;10000;8836;1;10;1;
1217;10000;8835;1;10;1;
1218;10000;8834;1;10;1;
1219;10000;8833;1;10;1;
1220;10000;8832;1;10;1;
1221;10000;8831;1;10;1;
1222;10000;8830;2;10;2;
1223;10000;8829;1;10;1;
1224;10000;8828;1;10;1;
1225;10000;8827;2;10;2;
1226;10000;8826;1;10;1;
1227;10000;8825;1;10;1;
1228;10000;8824;2;10;2;
1229;10000;8823;1;10;1;
1230;10000;8822;1;10;1;
1231;10000;8821;1;10;1;
1232;10000;8820;2;10;2;
1233;10000;8819;2;10;2;
1234;10000;8818;1;10;1;
1235;10000;8817;2;10;2;
1236;10000;8816;1;10;1;
1237;10000;8815;2;10;2;
1238;10000;8814;2;10;2;
1239;10000;8813;2;10;2;
1240;10000;8812;2;10;2;
1241;10000;8811;2;10;2;
1242;10000;8810;1;10;1;
1243;10000;8809;1;10;1;
1244;10000;8808;1;10;1;
1245;10000;8807;2;10;2;
1246;10000;8806;2;10;2;
1247;10000;8806;1;10;1;
1248;10000;8805;1;10;1;
1249;10000;8804;1;10;1;
1250;10000;8803;1;10;1;
1251;10000;8802;1;10;1;
1252;10000;8801;1;10;1;
1253;10000;8800;1;10;1;
1254;10000;8799;1;10;1;
1255;10000;8798;1;10;1;
1256;10000;8797;2;10;2;
1257;10000;8797;1;10;1;
1258;10000;8796;1;10;1;
1259;10000;8795;1;10;1;
1260;10000;8794;2;10;2;
1261;10000;8793;2;10;2;
1262;10000;8792;2;10;2;
1263;10000;8791;2;10;2;
1264;10000;8790;1;10;1;
1265;10000;8789;2;10;2;
1266;10000;8788;1;10;1;
1267;10000;8787;1;10;1;
1268;10000;8786;1;10;1;
1269;10000;8785;2;10;2;
1270;10000;8784;2;10;2;
1271;10000;8783;1;10;1;
1272;10000;8782;1;10;1;
1273;10000;8781;2;10;2;
1274;10000;8780;1;10;1;
1275;10000;8779;1;10;1;
1276;10000;8778;1;10;1;
1277;10000;8777;2;10;2;
1278;10000;8776;2;10;2;
1279;10000;8775;1;10;1;
1280;10000;8774;1;10;1;
1281;10000;8773;1;10;1;
1282;10000;8772;1;10;1;
1283;10000;8771;1;10;1;
